seqname,tax_id
156_PF00687b,s__Flexilinea_flocculi
157_PF00687b,s__Leptolinea_tardivitalis
158_PF00687b,s__Thermanaerothrix_daxensis
159_PF00687b,s__Ardenticatena_maritima
160_PF00687b,s__Candidatus_Promineofilum_breve
161_PF00687b,s__Caldilinea_aerophila
162_PF00687b,s__Candidatus_Viridilinea_mediisalina
163_PF00687b,s__Roseiflexus_castenholzii
164_PF00687b,s__Herpetosiphon_geysericola
165_PF00687b,s__Dehalococcoides_mccartyi
166_PF00687b,s__Ktedonobacter_racemifer
167_PF00687b,s__Thermogemmatispora_carboxidivorans
168_PF00687b,s__Thermoflexus_hugenholtzii
169_PF00687b,s__Thermoflexus_hugenholtzii
170_PF00687b,s__Nitrolancea_hollandica
171_PF00687b,s__Sphaerobacter_thermophilus
172_PF00687b,s__Thermomicrobium_roseum
173_PF00687b,s__Desulfurispirillum_indicum
174_PF00687b,s__Coprothermobacter_platensis
175_PF00687b,s__Gloeobacter_violaceus
176_PF00687b,s__Deferribacter_desulfuricans
177_PF00687b,s__Denitrovibrio_sp.
178_PF00687b,s__Geovibrio_sp._L21-Ace-BES
179_PF00687b,s__Mucispirillum_schaedleri
180_PF00687b,s__Deinococcus_frigens
181_PF00687b,s__Deinococcus_misasensis
182_PF00687b,s__Truepera_radiovictrix
183_PF00687b,s__Meiothermus_silvanus
184_PF00687b,s__Thermus_brockianus
185_PF00687b,s__Dictyoglomus_turgidum
186_PF00687b,s__Elusimicrobium_minutum
187_PF00687b,s__Elusimicrobium_sp._An273
188_PF00687b,s__Candidatus_Endomicrobium_trichonymphae
189_PF00687b,s__Endomicrobium_proavitum
190_PF00687b,s__Chitinispirillum_alkaliphilum
191_PF00687b,s__Chitinivibrio_alkaliphilus
192_PF00687b,g__Fibrobacter
193_PF00687b,s__Alicyclobacillus_herbarius
194_PF00687b,s__Alicyclobacillus_macrosporangiidus
195_PF00687b,s__Amphibacillus_marinus
196_PF00687b,s__Bacillus_beveridgei
197_PF00687b,s__Bacillus_sp._JCM_19047
198_PF00687b,s__Caldalkalibacillus_thermarum
199_PF00687b,s__Caldibacillus_debilis
200_PF00687b,s__Fictibacillus_aquaticus
201_PF00687b,s__Hydrogenibacillus_schlegelii
202_PF00687b,s__Lentibacillus_sediminis
203_PF00687b,s__Lysinibacillus_odysseyi
204_PF00687b,g__Marinococcus
205_PF00687b,s__Massilibacterium_senegalense
206_PF00687b,s__Natribacillus_halophilus
207_PF00687b,g__Salisediminibacterium
208_PF00687b,s__Salsuginibacillus_kocurii
209_PF00687b,s__Virgibacillus_soli
210_PF00687b,s__Thermicanus_aegyptius
211_PF00687b,s__Brochothrix_campestris
212_PF00687b,s__Listeria_grayi
213_PF00687b,s__Brevibacillus_laterosporus
214_PF00687b,s__Paenibacillus_sp._Marseille-P3787
215_PF00687b,s__Tuberibacillus_calidus
216_PF00687b,s__Staphylococcus_cohnii
217_PF00687b,s__Desmospora_activa
218_PF00687b,s__Thermoactinomyces_sp._DSM_45892
219_PF00687b,s__Abiotrophia_defectiva
220_PF00687b,g__Aerococcus
221_PF00687b,g__Aerococcus
222_PF00687b,s__Aerococcus_suis
223_PF00687b,s__Aerococcus_urinaehominis
224_PF00687b,s__Dolosicoccus_paucivorans
225_PF00687b,s__Alkalibacterium_olivapovliticus
226_PF00687b,s__Allofustis_seminis
227_PF00687b,s__Atopobacter_phocae
228_PF00687b,s__Atopostipes_suicloacalis
229_PF00687b,s__Desemzia_incerta
230_PF00687b,s__Trichococcus_palustris
231_PF00687b,s__Enterococcus_sulfureus
232_PF00687b,g__Lactobacillus
233_PF00687b,s__Lactobacillus_equi
234_PF00687b,s__Lactobacillus_floricola
235_PF00687b,s__Lactobacillus_fructivorans
236_PF00687b,s__Lactobacillus_ginsenosidimutans
237_PF00687b,s__Lactobacillus_mellis
238_PF00687b,s__Lactobacillus_pantheris
239_PF00687b,s__Lactobacillus_paucivorans
240_PF00687b,s__Lactobacillus_pontis
241_PF00687b,s__Lactobacillus_rossiae
242_PF00687b,s__Lactobacillus_saniviri
243_PF00687b,s__Lactobacillus_selangorensis
244_PF00687b,g__Pediococcus
245_PF00687b,s__Sharpea_azabuensis
246_PF00687b,g__Leuconostoc
247_PF00687b,s__Oenococcus_oeni
248_PF00687b,s__Lactococcus_piscium
249_PF00687b,s__Streptococcus_entericus
250_PF00687b,s__Streptococcus_pneumoniae
251_PF00687b,s__Caldicoprobacter_oshimai
252_PF00687b,s__Catabacter_hongkongensis
253_PF00687b,s__Alkaliphilus_sp.
254_PF00687b,s__Beduini_massiliensis
255_PF00687b,s__Candidatus_Arthromitus_sp._SFB-2
256_PF00687b,s__Clostridium_liquoris
257_PF00687b,s__Clostridium_sp._CAG:354_28_25
258_PF00687b,s__Clostridium_sp._SY8519
259_PF00687b,s__Maledivibacter_halophilus
260_PF00687b,s__Tindallia_californiensis
261_PF00687b,s__Acidaminobacter_hydrogenoformans
262_PF00687b,s__Fusibacter_sp._3D3
263_PF00687b,s__Mogibacterium_pumilum
264_PF00687b,s__Sulfobacillus_acidophilus
265_PF00687b,s__Sulfobacillus_benefaciens
266_PF00687b,s__Thermaerobacter_subterraneus
267_PF00687b,s__Acetobacterium_woodii
268_PF00687b,s__Anaerofustis_stercorihominis
269_PF00687b,s__Eubacterium_ruminantium
270_PF00687b,s__Eubacterium_sp._68-3-10
271_PF00687b,s__Eubacterium_uniforme
272_PF00687b,s__Fastidiosipila_sanguinis
273_PF00687b,s__Ruminiclostridium_papyrosolvens
274_PF00687b,s__Anaerostipes_sp._494a
275_PF00687b,s__Butyrivibrio_sp._AE2032
276_PF00687b,s__Butyrivibrio_sp._NC3005
277_PF00687b,s__Epulopiscium_sp._Nele67-Bin001
278_PF00687b,g__Lachnoanaerobaculum
279_PF00687b,s__[Clostridium]_aminophilum
280_PF00687b,s__Oribacterium_parvum
281_PF00687b,s__Dehalobacterium_formicoaceticum
282_PF00687b,s__Desulfitibacter_alkalitolerans
283_PF00687b,g__Desulfofundulus
284_PF00687b,s__Desulfonispora_thiosulfatigenes
285_PF00687b,s__Desulfosporosinus_youngiae
286_PF00687b,s__Desulfotomaculum_putei
287_PF00687b,s__Desulfotomaculum_sp._46_80
288_PF00687b,s__Peptococcus_niger
289_PF00687b,s__Thermoanaerosceptrum_fracticalcis
290_PF00687b,s__Criibacterium_bergeronii
291_PF00687b,s__Peptoclostridium_litorale
292_PF00687b,s__Anaerobranca_gottschalkii
293_PF00687b,s__Anaerofilum_sp._An201
294_PF00687b,s__Anaerolactibacter_massiliensis
295_PF00687b,s__Anaeromassilibacillus_sp._An250
296_PF00687b,s__Anaeromassilibacillus_sp._Marseille-P4683
297_PF00687b,g__Anaerotruncus
298_PF00687b,s__Faecalibacterium_prausnitzii
299_PF00687b,s__Flavonifractor_sp._An10
300_PF00687b,s__Neglecta_sp._Marseille-P3890
301_PF00687b,g__Ruminococcus
302_PF00687b,s__Ruminococcus_bromii
303_PF00687b,s__Sporobacter_termitidis
304_PF00687b,s__Symbiobacterium_thermophilum
305_PF00687b,s__Dethiobacter_alkaliphilus
306_PF00687b,s__Syntrophomonas_wolfei
307_PF00687b,s__Syntrophothermus_lipocalidus
308_PF00687b,s__Halanaerobium_hydrogeniformans
309_PF00687b,s__Halarsenatibacter_silvermanii
310_PF00687b,s__Halothermothrix_orenii
311_PF00687b,s__Acetohalobium_arabaticum
312_PF00687b,s__Halobacteroides_halobius
313_PF00687b,s__Orenia_marismortui
314_PF00687b,s__Selenihalanaerobacter_shriftii
315_PF00687b,s__Natranaerobius_trueperi
316_PF00687b,s__Ammonifex_degensii
317_PF00687b,s__Brockia_lithotrophica
318_PF00687b,s__Carboxydothermus_islandicus
319_PF00687b,s__Moorella_sp._60_41
320_PF00687b,s__Tepidanaerobacter_acetatoxydans
321_PF00687b,s__Thermacetogenium_phaeum
322_PF00687b,s__Caldanaerovirga_acetigignens
323_PF00687b,s__Caldicellulosiruptor_morganii
324_PF00687b,s__Mahella_australiensis
325_PF00687b,s__Thermodesulfobium_narugense
326_PF00687b,s__Bulleidia_extructa
327_PF00687b,s__Catenibacterium_mitsuokai
328_PF00687b,s__Eggerthia_catenaformis
329_PF00687b,s__Erysipelothrix_larvae
330_PF00687b,s__Faecalicoccus_pleomorphus
331_PF00687b,s__Galactobacillus_timonensis
332_PF00687b,s__Ileibacterium_valens
333_PF00687b,s__Kandleria_vitulina
334_PF00687b,s__Massilicoli_timonensis
335_PF00687b,s__Traorella_massiliensis
336_PF00687b,s__Limnochorda_pilosa
337_PF00687b,s__Acidaminococcus_massiliensis
338_PF00687b,s__Phascolarctobacterium_succinatutens
339_PF00687b,s__Succiniclasticum_ruminis
340_PF00687b,g__Megamonas
341_PF00687b,s__Schwartzia_succinivorans
342_PF00687b,s__Acetonema_longum
343_PF00687b,s__Dialister_micraerophilus
344_PF00687b,s__Dialister_pneumosintes
345_PF00687b,s__Megasphaera_cerevisiae
346_PF00687b,s__Negativicoccus_succinicivorans
347_PF00687b,g__Veillonella
348_PF00687b,s__Anaerococcus_hydrogenalis
349_PF00687b,s__Anaerococcus_tetradius
350_PF00687b,s__Anaerococcus_urinomassiliensis
351_PF00687b,s__Anaerosphaera_sp._HMSC064C01
352_PF00687b,g__Finegoldia
353_PF00687b,s__Helcococcus_sueciensis
354_PF00687b,s__Lagierella_massiliensis
355_PF00687b,s__Murdochiella_massiliensis
356_PF00687b,s__Parvimonas_sp._oral_taxon_393
357_PF00687b,s__Peptoniphilus_indolicus
358_PF00687b,s__Tepidimicrobium_xylanilyticum
359_PF00687b,s__Urmitella_timonensis
360_PF00687b,s__Fusobacterium_necrophorum
361_PF00687b,s__Psychrilyobacter_atlanticus
362_PF00687b,s__Leptotrichia_sp._oral_taxon_847
363_PF00687b,s__Sebaldella_termitidis
364_PF00687b,s__Gemmatimonas_phototrophica
365_PF00687b,s__Gemmatimonas_sp._SG8_23
366_PF00687b,s__Gemmatimonas_sp._SG8_23
367_PF00687b,s__Gemmatimonas_sp._SM23_52
368_PF00687b,s__Ignavibacterium_album
369_PF00687b,s__Kiritimatiella_glycovorans
370_PF00687b,s__Lentisphaera_araneosa
371_PF00687b,s__Nitrospina_gracilis
372_PF00687b,s__Candidatus_Magnetobacterium_bavaricum
373_PF00687b,g__Leptospirillum
374_PF00687b,s__Leptospirillum_sp._Group_IV_'UBA_BS'
375_PF00687b,s__Nitrospira_bacterium_HGW-Nitrospira-1
376_PF00687b,s__Nitrospira_defluvii
377_PF00687b,g__Thermodesulfovibrio
378_PF00687b,s__Thermodesulfovibrio_sp._RBG_19FT_COMBO_42_12
379_PF00687b,s__Candidatus_Brocadia_sinica
380_PF00687b,s__Candidatus_Kuenenia_stuttgartiensis
381_PF00687b,s__Candidatus_Scalindua_japonica
382_PF00687b,s__Candidatus_Scalindua_rubra
383_PF00687b,s__Phycisphaera_mikurensis
384_PF00687b,s__Phycisphaera_sp.
385_PF00687b,s__Phycisphaera_sp._TMED151
386_PF00687b,s__Phycisphaera_sp._TMED9
387_PF00687b,s__Anaerohalosphaera_lusitana
388_PF00687b,s__Limihaloglobus_sulfuriphilus
389_PF00687b,s__Sedimentisphaera_salicampi
390_PF00687b,s__Fimbriiglobus_ruber
391_PF00687b,s__Zavarzinella_formosa
392_PF00687b,s__Singulisphaera_sp._GP187
393_PF00687b,g__Blastopirellula
394_PF00687b,s__Blastopirellula_marina
395_PF00687b,s__Blastopirellula_sp.
396_PF00687b,s__Mariniblastus_fucicola
397_PF00687b,s__Pirellula_sp._SH-Sr6A
398_PF00687b,s__Pirellula_staleyi
399_PF00687b,s__Rhodopirellula_islandica
400_PF00687b,s__Thermogutta_terrifontis
401_PF00687b,s__Fuerstia_marisgermanicae
402_PF00687b,s__Gimesia_maris
403_PF00687b,s__Planctomicrobium_piriforme
404_PF00687b,s__Planctomyces_sp._SH-PL14
405_PF00687b,s__Planctopirus_limnophila
406_PF00687b,s__Rubinisphaera_brasiliensis
407_PF00687b,s__Schlesneria_paludicola
408_PF00687b,s__Acidithiobacillus_caldus
409_PF00687b,s__Acidithiobacillus_sp.
410_PF00687b,s__Thermithiobacillus_tepidarius
411_PF00687b,s__Asticcacaulis_benevestitus
412_PF00687b,s__Phenylobacterium_zucineum
413_PF00687b,s__Emcibacter_congregatus
414_PF00687b,s__Candidatus_Nucleicultrix_amoebiphila
415_PF00687b,s__Candidatus_Paracaedimonas_acanthamoebae
416_PF00687b,s__Candidatus_Paracaedibacter_acanthamoebae
417_PF00687b,s__Holospora_curviuscula
418_PF00687b,s__Kiloniella_spongiae
419_PF00687b,s__Magnetofaba_australis
420_PF00687b,s__Minwuia_thermotolerans
421_PF00687b,s__Amphiplicatus_metriothermophilus
422_PF00687b,s__Parvularcula_bermudensis
423_PF00687b,s__Candidatus_Pelagibacter_sp._IMCC9063
424_PF00687b,s__Candidatus_Pelagibacter_sp._RS39
425_PF00687b,s__Candidatus_Pelagibacter_sp._TMED166
426_PF00687b,s__Candidatus_Pelagibacter_sp._TMED196
427_PF00687b,s__Candidatus_Pelagibacter_sp._TMED202
428_PF00687b,s__Candidatus_Pelagibacter_sp._TMED203
429_PF00687b,s__Candidatus_Pelagibacter_sp._TMED263
430_PF00687b,s__Candidatus_Pelagibacter_sp._TMED273
431_PF00687b,s__Candidatus_Pelagibacter_sp._TMED64
432_PF00687b,s__Candidatus_Pelagibacter_ubique
433_PF00687b,s__Candidatus_Pelagibacter_ubique
434_PF00687b,s__Aurantimonas_sp._22II-16-19i
435_PF00687b,s__Bartonella_ancashensis
436_PF00687b,s__Bartonella_apis
437_PF00687b,s__Bosea_sp._Leaf344
438_PF00687b,s__Rhodopseudomonas_palustris
439_PF00687b,s__Brucella_ceti
440_PF00687b,s__Cohaesibacter_sp._ES.047
441_PF00687b,g__Devosia
442_PF00687b,s__Hyphomicrobium_sp._CS1BSMeth3
443_PF00687b,s__Hyphomicrobium_sulfonivorans
444_PF00687b,s__Rhodomicrobium_udaipurense
445_PF00687b,s__Rhodoplanes_sp._Z2-YC6860
446_PF00687b,g__Methylobacterium
447_PF00687b,s__Neomegalonema_perideroedes
448_PF00687b,s__Pleomorphomonas_oryzae
449_PF00687b,s__Salaquimonas_pukyongi
450_PF00687b,s__Candidatus_Liberibacter_africanus
451_PF00687b,s__Candidatus_Liberibacter_europaeus
452_PF00687b,s__Liberibacter_crescens
453_PF00687b,s__Sinorhizobium_medicae
454_PF00687b,s__Afifella_marina
455_PF00687b,s__Parvibaculum_lavamentivorans
456_PF00687b,s__Euryhalocaulis_caribicus
457_PF00687b,s__Hirschia_maritima
458_PF00687b,s__Hyphomonas_sp._BRH_c22
459_PF00687b,s__Hyphomonas_sp._TMED17
460_PF00687b,g__Maricaulis
461_PF00687b,s__Robiginitomaculum_antarcticum
462_PF00687b,s__Robiginitomaculum_sp.
463_PF00687b,s__Robiginitomaculum_sp.
464_PF00687b,s__Ahrensia_sp._R2A130
465_PF00687b,s__Loktanella_salsilacus
466_PF00687b,s__Natronohydrobacter_thiooxidans
467_PF00687b,s__Paracoccus_isoporae
468_PF00687b,s__Pontivivens_insulae
469_PF00687b,s__Pseudovibrio_sp._Tun.PSC04-5.I4
470_PF00687b,s__Candidatus_Rhodobacter_lobularis
471_PF00687b,s__Roseibium_sp._TrichSKD4
472_PF00687b,s__Sulfitobacter_brevis
473_PF00687b,s__Acidocella_sp._20-58-15
474_PF00687b,s__Commensalibacter_intestini
475_PF00687b,s__Arboricoccus_pini
476_PF00687b,s__Azospirillum_lipoferum
477_PF00687b,s__Azospirillum_sp._51_20
478_PF00687b,s__Candidatus_Endolissoclinum_faulkneri
479_PF00687b,s__Candidatus_Endolissoclinum_sp._TMED55
480_PF00687b,s__Dongia_sp._URHE0060
481_PF00687b,s__Elstera_litoralis
482_PF00687b,s__Ferrovibrio_sp.
483_PF00687b,s__Fodinicurvata_fenggangensis
484_PF00687b,s__Haematospirillum_jordaniae
485_PF00687b,s__Inquilinus_limosus
486_PF00687b,s__Insolitispirillum_peregrinum
487_PF00687b,s__Limimonas_halophila
488_PF00687b,s__Magnetospira_sp._QH-2
489_PF00687b,s__Magnetospirillum_magneticum
490_PF00687b,s__Magnetovibrio_blakemorei
491_PF00687b,s__Nisaea_denitrificans
492_PF00687b,s__Niveispirillum_irakense
493_PF00687b,s__Oceanibaculum_indicum
494_PF00687b,s__Rhodospirillum_rubrum
495_PF00687b,s__Rhodovibrio_salinarum
496_PF00687b,s__Telmatospirillum_siberiense
497_PF00687b,s__Thalassospira_sp._MCCC_1A01428
498_PF00687b,s__Tistlia_consotensis
499_PF00687b,s__Tistrella_mobilis
500_PF00687b,s__Anaplasma_marginale
501_PF00687b,s__Anaplasma_phagocytophilum
502_PF00687b,s__Candidatus_Neoehrlichia_lotoris
503_PF00687b,s__Candidatus_Xenolissoclinum_pacificiensis
504_PF00687b,s__Ehrlichia_muris
505_PF00687b,s__Neorickettsia_helminthoeca
506_PF00687b,s__Neorickettsia_sennetsu
507_PF00687b,s__Wolbachia_endosymbiont_of_Armadillidium_vulgare
508_PF00687b,s__Wolbachia_pipientis
509_PF00687b,s__Candidatus_Fokinia_solitaria
510_PF00687b,s__Candidatus_Jidaibacter_acanthamoeba
511_PF00687b,s__Candidatus_Midichloria_mitochondrii
512_PF00687b,s__Candidatus_Phycorickettsia_trachydisci
513_PF00687b,s__Occidentia_massiliensis
514_PF00687b,s__Orientia_chuto
515_PF00687b,s__Rickettsia_endosymbiont_of_Culicoides_newsteadi
516_PF00687b,s__Rickettsia_helvetica
517_PF00687b,s__Oceanibacterium_hippocampi
518_PF00687b,s__Sneathiella_glossodoripedis
519_PF00687b,s__Porphyrobacter_dokdonensis
520_PF00687b,s__Blastomonas_sp._AAP53
521_PF00687b,s__Novosphingobium_sp._MBES04
522_PF00687b,s__Pacificimonas_flava
523_PF00687b,g__Sphingomonas
524_PF00687b,s__Sphingopyxis_sp._LPB0140
525_PF00687b,s__Sphingopyxis_terrae
526_PF00687b,s__Sphingorhabdus_sp._YGSMI21
527_PF00687b,s__Bordetella_sp._HZ20
528_PF00687b,s__Bordetella_sp._SCN_67-23
529_PF00687b,s__Candidatus_Burkholderia_crenata
530_PF00687b,s__Chitinimonas_sp._BJB300
531_PF00687b,s__Polynucleobacter_sp._35-46-207
532_PF00687b,s__Robbsia_andropogonis
533_PF00687b,s__Candidatus_Zinderia_insecticola
534_PF00687b,s__Solimicrobium_silvestre
535_PF00687b,s__Parasutterella_excrementihominis
536_PF00687b,s__Sutterella_wadsworthensis
537_PF00687b,g__Ferrovum
538_PF00687b,s__Aquitalea_magnusonii
539_PF00687b,s__Neisseria_wadsworthii
540_PF00687b,s__Methylovorus_sp._MM2
541_PF00687b,s__Nitrosomonas_sp._Nm58
542_PF00687b,s__Thiobacillus_denitrificans
543_PF00687b,s__Propionivibrio_dicarboxylicus
544_PF00687b,g__Uliginosibacterium
545_PF00687b,s__Desulfarculus_baarsii
546_PF00687b,s__Desulfocarbo_indianensis
547_PF00687b,s__Candidatus_Magnetomorum_sp._HK-1
548_PF00687b,s__Desulfatibacillum_aliphaticivorans
549_PF00687b,s__Desulfatirhabdium_butyrativorans
550_PF00687b,s__Desulfobacterium_sp._4572_20
551_PF00687b,s__Desulfobacula_sp._GWF2_41_7
552_PF00687b,s__Desulfococcus_oleovorans
553_PF00687b,s__Desulfococcus_sp._4484_242
554_PF00687b,s__Desulfofaba_hansenii
555_PF00687b,s__Desulfoluna_spongiiphila
556_PF00687b,s__Desulfobulbus_elongatus
557_PF00687b,s__Desulfocapsa_sulfexigens
558_PF00687b,s__Desulfopila_aestuarii
559_PF00687b,s__Desulfurivibrio_alkaliphilus
560_PF00687b,s__Desulfohalobium_retbaense
561_PF00687b,s__Desulfonatronospira_thiodismutans
562_PF00687b,s__Desulfonauticus_submarinus
563_PF00687b,s__Desulfomicrobium_escambiense
564_PF00687b,s__Desulfoplanes_formicivorans
565_PF00687b,s__Desulfonatronum_thioautotrophicum
566_PF00687b,s__Desulfocurvibacter_africanus
567_PF00687b,s__Desulfohalovibrio_reitneri
568_PF00687b,s__Desulfovibrio_aminophilus
569_PF00687b,s__Desulfovibrio_ferrophilus
