tax_id,parent_id,rank,tax_name,root,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6
s__Halorubrum_vacuolatum,g__Halorubrum,rank_6,s__Halorubrum_vacuolatum,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Haloferacales,f__Halorubraceae,g__Halorubrum,s__Halorubrum_vacuolatum
o__Natrialbales,c__Halobacteria,rank_3,o__Natrialbales,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Natrialbales,,,
f__Natrialbaceae,o__Natrialbales,rank_4,f__Natrialbaceae,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Natrialbales,f__Natrialbaceae,,
g__Halobiforma,f__Natrialbaceae,rank_5,g__Halobiforma,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Natrialbales,f__Natrialbaceae,g__Halobiforma,
s__Halobiforma_nitratireducens,g__Halobiforma,rank_6,s__Halobiforma_nitratireducens,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Natrialbales,f__Natrialbaceae,g__Halobiforma,s__Halobiforma_nitratireducens
g__Natronolimnobius,f__Natrialbaceae,rank_5,g__Natronolimnobius,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Natrialbales,f__Natrialbaceae,g__Natronolimnobius,
g__Salinarchaeum,f__Natrialbaceae,rank_5,g__Salinarchaeum,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Natrialbales,f__Natrialbaceae,g__Salinarchaeum,
s__Salinarchaeum_sp._Harcht-Bsk1,g__Salinarchaeum,rank_6,s__Salinarchaeum_sp._Harcht-Bsk1,Root,d__Archaea,p__Euryarchaeota,c__Halobacteria,o__Natrialbales,f__Natrialbaceae,g__Salinarchaeum,s__Salinarchaeum_sp._Harcht-Bsk1
c__Methanobacteria,p__Euryarchaeota,rank_2,c__Methanobacteria,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,,,,
o__Methanobacteriales,c__Methanobacteria,rank_3,o__Methanobacteriales,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,,,
f__Methanobacteriaceae,o__Methanobacteriales,rank_4,f__Methanobacteriaceae,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanobacteriaceae,,
g__Methanobacterium,f__Methanobacteriaceae,rank_5,g__Methanobacterium,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanobacteriaceae,g__Methanobacterium,
s__Methanobacterium_paludis,g__Methanobacterium,rank_6,s__Methanobacterium_paludis,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanobacteriaceae,g__Methanobacterium,s__Methanobacterium_paludis
g__Methanobrevibacter,f__Methanobacteriaceae,rank_5,g__Methanobrevibacter,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanobacteriaceae,g__Methanobrevibacter,
s__Methanobrevibacter_ruminantium,g__Methanobrevibacter,rank_6,s__Methanobrevibacter_ruminantium,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanobacteriaceae,g__Methanobrevibacter,s__Methanobrevibacter_ruminantium
g__Methanosphaera,f__Methanobacteriaceae,rank_5,g__Methanosphaera,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanobacteriaceae,g__Methanosphaera,
s__Methanosphaera_cuniculi,g__Methanosphaera,rank_6,s__Methanosphaera_cuniculi,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanobacteriaceae,g__Methanosphaera,s__Methanosphaera_cuniculi
g__Methanothermobacter,f__Methanobacteriaceae,rank_5,g__Methanothermobacter,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanobacteriaceae,g__Methanothermobacter,
s__Methanothermobacter_wolfeii,g__Methanothermobacter,rank_6,s__Methanothermobacter_wolfeii,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanobacteriaceae,g__Methanothermobacter,s__Methanothermobacter_wolfeii
f__Methanothermaceae,o__Methanobacteriales,rank_4,f__Methanothermaceae,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanothermaceae,,
g__Methanothermus,f__Methanothermaceae,rank_5,g__Methanothermus,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanothermaceae,g__Methanothermus,
s__Methanothermus_fervidus,g__Methanothermus,rank_6,s__Methanothermus_fervidus,Root,d__Archaea,p__Euryarchaeota,c__Methanobacteria,o__Methanobacteriales,f__Methanothermaceae,g__Methanothermus,s__Methanothermus_fervidus
c__Methanococci,p__Euryarchaeota,rank_2,c__Methanococci,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,,,,
o__Methanococcales,c__Methanococci,rank_3,o__Methanococcales,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,,,
f__Methanocaldococcaceae,o__Methanococcales,rank_4,f__Methanocaldococcaceae,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,f__Methanocaldococcaceae,,
g__Methanocaldococcus,f__Methanocaldococcaceae,rank_5,g__Methanocaldococcus,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,f__Methanocaldococcaceae,g__Methanocaldococcus,
s__Methanocaldococcus_fervens,g__Methanocaldococcus,rank_6,s__Methanocaldococcus_fervens,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,f__Methanocaldococcaceae,g__Methanocaldococcus,s__Methanocaldococcus_fervens
s__Methanocaldococcus_infernus,g__Methanocaldococcus,rank_6,s__Methanocaldococcus_infernus,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,f__Methanocaldococcaceae,g__Methanocaldococcus,s__Methanocaldococcus_infernus
s__Methanocaldococcus_villosus,g__Methanocaldococcus,rank_6,s__Methanocaldococcus_villosus,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,f__Methanocaldococcaceae,g__Methanocaldococcus,s__Methanocaldococcus_villosus
g__Methanotorris,f__Methanocaldococcaceae,rank_5,g__Methanotorris,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,f__Methanocaldococcaceae,g__Methanotorris,
s__Methanotorris_igneus,g__Methanotorris,rank_6,s__Methanotorris_igneus,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,f__Methanocaldococcaceae,g__Methanotorris,s__Methanotorris_igneus
f__Methanococcaceae,o__Methanococcales,rank_4,f__Methanococcaceae,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,f__Methanococcaceae,,
g__Methanococcus,f__Methanococcaceae,rank_5,g__Methanococcus,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,f__Methanococcaceae,g__Methanococcus,
s__Methanococcus_aeolicus,g__Methanococcus,rank_6,s__Methanococcus_aeolicus,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,f__Methanococcaceae,g__Methanococcus,s__Methanococcus_aeolicus
s__Methanococcus_maripaludis,g__Methanococcus,rank_6,s__Methanococcus_maripaludis,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,f__Methanococcaceae,g__Methanococcus,s__Methanococcus_maripaludis
s__Methanococcus_vannielii,g__Methanococcus,rank_6,s__Methanococcus_vannielii,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,f__Methanococcaceae,g__Methanococcus,s__Methanococcus_vannielii
s__Methanococcus_voltae,g__Methanococcus,rank_6,s__Methanococcus_voltae,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,f__Methanococcaceae,g__Methanococcus,s__Methanococcus_voltae
g__Methanothermococcus,f__Methanococcaceae,rank_5,g__Methanothermococcus,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,f__Methanococcaceae,g__Methanothermococcus,
s__Methanothermococcus_okinawensis,g__Methanothermococcus,rank_6,s__Methanothermococcus_okinawensis,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,f__Methanococcaceae,g__Methanothermococcus,s__Methanothermococcus_okinawensis
s__Methanothermococcus_thermolithotrophicus,g__Methanothermococcus,rank_6,s__Methanothermococcus_thermolithotrophicus,Root,d__Archaea,p__Euryarchaeota,c__Methanococci,o__Methanococcales,f__Methanococcaceae,g__Methanothermococcus,s__Methanothermococcus_thermolithotrophicus
c__Methanomicrobia,p__Euryarchaeota,rank_2,c__Methanomicrobia,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,,,,
o__Methanocellales,c__Methanomicrobia,rank_3,o__Methanocellales,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanocellales,,,
f__Methanocellaceae,o__Methanocellales,rank_4,f__Methanocellaceae,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanocellales,f__Methanocellaceae,,
g__Methanocella,f__Methanocellaceae,rank_5,g__Methanocella,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanocellales,f__Methanocellaceae,g__Methanocella,
s__Methanocella_arvoryzae,g__Methanocella,rank_6,s__Methanocella_arvoryzae,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanocellales,f__Methanocellaceae,g__Methanocella,s__Methanocella_arvoryzae
s__Methanocella_conradii,g__Methanocella,rank_6,s__Methanocella_conradii,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanocellales,f__Methanocellaceae,g__Methanocella,s__Methanocella_conradii
s__Methanocella_paludicola,g__Methanocella,rank_6,s__Methanocella_paludicola,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanocellales,f__Methanocellaceae,g__Methanocella,s__Methanocella_paludicola
o__Methanomicrobiales,c__Methanomicrobia,rank_3,o__Methanomicrobiales,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,,,
f__Methanocorpusculaceae,o__Methanomicrobiales,rank_4,f__Methanocorpusculaceae,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanocorpusculaceae,,
g__Methanocorpusculum,f__Methanocorpusculaceae,rank_5,g__Methanocorpusculum,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanocorpusculaceae,g__Methanocorpusculum,
s__Methanocorpusculum_parvum,g__Methanocorpusculum,rank_6,s__Methanocorpusculum_parvum,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanocorpusculaceae,g__Methanocorpusculum,s__Methanocorpusculum_parvum
f__Methanomicrobiaceae,o__Methanomicrobiales,rank_4,f__Methanomicrobiaceae,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanomicrobiaceae,,
g__Methanoculleus,f__Methanomicrobiaceae,rank_5,g__Methanoculleus,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanomicrobiaceae,g__Methanoculleus,
s__Methanoculleus_marisnigri,g__Methanoculleus,rank_6,s__Methanoculleus_marisnigri,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanomicrobiaceae,g__Methanoculleus,s__Methanoculleus_marisnigri
s__Methanoculleus_sp._SDB,g__Methanoculleus,rank_6,s__Methanoculleus_sp._SDB,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanomicrobiaceae,g__Methanoculleus,s__Methanoculleus_sp._SDB
s__Methanoculleus_thermophilus,g__Methanoculleus,rank_6,s__Methanoculleus_thermophilus,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanomicrobiaceae,g__Methanoculleus,s__Methanoculleus_thermophilus
g__Methanogenium,f__Methanomicrobiaceae,rank_5,g__Methanogenium,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanomicrobiaceae,g__Methanogenium,
s__Methanogenium_cariaci,g__Methanogenium,rank_6,s__Methanogenium_cariaci,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanomicrobiaceae,g__Methanogenium,s__Methanogenium_cariaci
g__Methanomicrobium,f__Methanomicrobiaceae,rank_5,g__Methanomicrobium,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanomicrobiaceae,g__Methanomicrobium,
s__Methanomicrobium_mobile,g__Methanomicrobium,rank_6,s__Methanomicrobium_mobile,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanomicrobiaceae,g__Methanomicrobium,s__Methanomicrobium_mobile
g__Methanoplanus,f__Methanomicrobiaceae,rank_5,g__Methanoplanus,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanomicrobiaceae,g__Methanoplanus,
s__Methanoplanus_limicola,g__Methanoplanus,rank_6,s__Methanoplanus_limicola,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanomicrobiaceae,g__Methanoplanus,s__Methanoplanus_limicola
f__Methanoregulaceae,o__Methanomicrobiales,rank_4,f__Methanoregulaceae,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanoregulaceae,,
g__Methanoregula,f__Methanoregulaceae,rank_5,g__Methanoregula,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanoregulaceae,g__Methanoregula,
s__Methanoregula_formicica,g__Methanoregula,rank_6,s__Methanoregula_formicica,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanoregulaceae,g__Methanoregula,s__Methanoregula_formicica
g__Methanosphaerula,f__Methanoregulaceae,rank_5,g__Methanosphaerula,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanoregulaceae,g__Methanosphaerula,
s__Methanosphaerula_palustris,g__Methanosphaerula,rank_6,s__Methanosphaerula_palustris,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanomicrobiales,f__Methanoregulaceae,g__Methanosphaerula,s__Methanosphaerula_palustris
o__Methanosarcinales,c__Methanomicrobia,rank_3,o__Methanosarcinales,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,,,
f__Candidatus_Methanoperedenaceae,o__Methanosarcinales,rank_4,f__Candidatus_Methanoperedenaceae,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Candidatus_Methanoperedenaceae,,
g__Candidatus_Methanoperedens,f__Candidatus_Methanoperedenaceae,rank_5,g__Candidatus_Methanoperedens,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Candidatus_Methanoperedenaceae,g__Candidatus_Methanoperedens,
s__Candidatus_Methanoperedens_nitroreducens,g__Candidatus_Methanoperedens,rank_6,s__Candidatus_Methanoperedens_nitroreducens,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Candidatus_Methanoperedenaceae,g__Candidatus_Methanoperedens,s__Candidatus_Methanoperedens_nitroreducens
s__Candidatus_Methanoperedens_sp._BLZ2,g__Candidatus_Methanoperedens,rank_6,s__Candidatus_Methanoperedens_sp._BLZ2,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Candidatus_Methanoperedenaceae,g__Candidatus_Methanoperedens,s__Candidatus_Methanoperedens_sp._BLZ2
f__Methanosarcinaceae,o__Methanosarcinales,rank_4,f__Methanosarcinaceae,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanosarcinaceae,,
g__Methanohalobium,f__Methanosarcinaceae,rank_5,g__Methanohalobium,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanosarcinaceae,g__Methanohalobium,
s__Methanohalobium_evestigatum,g__Methanohalobium,rank_6,s__Methanohalobium_evestigatum,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanosarcinaceae,g__Methanohalobium,s__Methanohalobium_evestigatum
g__Methanohalophilus,f__Methanosarcinaceae,rank_5,g__Methanohalophilus,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanosarcinaceae,g__Methanohalophilus,
g__Methanolobus,f__Methanosarcinaceae,rank_5,g__Methanolobus,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanosarcinaceae,g__Methanolobus,
s__Methanolobus_psychrophilus,g__Methanolobus,rank_6,s__Methanolobus_psychrophilus,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanosarcinaceae,g__Methanolobus,s__Methanolobus_psychrophilus
g__Methanomethylovorans,f__Methanosarcinaceae,rank_5,g__Methanomethylovorans,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanosarcinaceae,g__Methanomethylovorans,
s__Methanomethylovorans_hollandica,g__Methanomethylovorans,rank_6,s__Methanomethylovorans_hollandica,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanosarcinaceae,g__Methanomethylovorans,s__Methanomethylovorans_hollandica
g__Methanosarcina,f__Methanosarcinaceae,rank_5,g__Methanosarcina,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanosarcinaceae,g__Methanosarcina,
s__Methanosarcina_flavescens,g__Methanosarcina,rank_6,s__Methanosarcina_flavescens,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanosarcinaceae,g__Methanosarcina,s__Methanosarcina_flavescens
f__Methanotrichaceae,o__Methanosarcinales,rank_4,f__Methanotrichaceae,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanotrichaceae,,
g__Methanothrix,f__Methanotrichaceae,rank_5,g__Methanothrix,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanotrichaceae,g__Methanothrix,
s__Methanosaeta_harundinacea,g__Methanothrix,rank_6,s__Methanosaeta_harundinacea,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanotrichaceae,g__Methanothrix,s__Methanosaeta_harundinacea
s__Methanosaeta_sp._ASP1-2,g__Methanothrix,rank_6,s__Methanosaeta_sp._ASP1-2,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanotrichaceae,g__Methanothrix,s__Methanosaeta_sp._ASP1-2
s__Methanothrix_soehngenii,g__Methanothrix,rank_6,s__Methanothrix_soehngenii,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanotrichaceae,g__Methanothrix,s__Methanothrix_soehngenii
s__Methanothrix_thermoacetophila,g__Methanothrix,rank_6,s__Methanothrix_thermoacetophila,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methanotrichaceae,g__Methanothrix,s__Methanothrix_thermoacetophila
f__Methermicoccaceae,o__Methanosarcinales,rank_4,f__Methermicoccaceae,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methermicoccaceae,,
g__Methermicoccus,f__Methermicoccaceae,rank_5,g__Methermicoccus,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methermicoccaceae,g__Methermicoccus,
s__Methermicoccus_shengliensis,g__Methermicoccus,rank_6,s__Methermicoccus_shengliensis,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanosarcinales,f__Methermicoccaceae,g__Methermicoccus,s__Methermicoccus_shengliensis
c__Methanonatronarchaeia,p__Euryarchaeota,rank_2,c__Methanonatronarchaeia,Root,d__Archaea,p__Euryarchaeota,c__Methanonatronarchaeia,,,,
o__Methanonatronarchaeales,c__Methanonatronarchaeia,rank_3,o__Methanonatronarchaeales,Root,d__Archaea,p__Euryarchaeota,c__Methanonatronarchaeia,o__Methanonatronarchaeales,,,
f__Methanonatronarchaeaceae,o__Methanonatronarchaeales,rank_4,f__Methanonatronarchaeaceae,Root,d__Archaea,p__Euryarchaeota,c__Methanonatronarchaeia,o__Methanonatronarchaeales,f__Methanonatronarchaeaceae,,
g__Candidatus_Methanohalarchaeum,f__Methanonatronarchaeaceae,rank_5,g__Candidatus_Methanohalarchaeum,Root,d__Archaea,p__Euryarchaeota,c__Methanonatronarchaeia,o__Methanonatronarchaeales,f__Methanonatronarchaeaceae,g__Candidatus_Methanohalarchaeum,
s__Candidatus_Methanohalarchaeum_thermophilum,g__Candidatus_Methanohalarchaeum,rank_6,s__Candidatus_Methanohalarchaeum_thermophilum,Root,d__Archaea,p__Euryarchaeota,c__Methanonatronarchaeia,o__Methanonatronarchaeales,f__Methanonatronarchaeaceae,g__Candidatus_Methanohalarchaeum,s__Candidatus_Methanohalarchaeum_thermophilum
g__Methanonatronarchaeum,f__Methanonatronarchaeaceae,rank_5,g__Methanonatronarchaeum,Root,d__Archaea,p__Euryarchaeota,c__Methanonatronarchaeia,o__Methanonatronarchaeales,f__Methanonatronarchaeaceae,g__Methanonatronarchaeum,
s__Methanonatronarchaeum_thermophilum,g__Methanonatronarchaeum,rank_6,s__Methanonatronarchaeum_thermophilum,Root,d__Archaea,p__Euryarchaeota,c__Methanonatronarchaeia,o__Methanonatronarchaeales,f__Methanonatronarchaeaceae,g__Methanonatronarchaeum,s__Methanonatronarchaeum_thermophilum
c__Methanopyri,p__Euryarchaeota,rank_2,c__Methanopyri,Root,d__Archaea,p__Euryarchaeota,c__Methanopyri,,,,
o__Methanopyrales,c__Methanopyri,rank_3,o__Methanopyrales,Root,d__Archaea,p__Euryarchaeota,c__Methanopyri,o__Methanopyrales,,,
f__Methanopyraceae,o__Methanopyrales,rank_4,f__Methanopyraceae,Root,d__Archaea,p__Euryarchaeota,c__Methanopyri,o__Methanopyrales,f__Methanopyraceae,,
g__Methanopyrus,f__Methanopyraceae,rank_5,g__Methanopyrus,Root,d__Archaea,p__Euryarchaeota,c__Methanopyri,o__Methanopyrales,f__Methanopyraceae,g__Methanopyrus,
c__Thermococci,p__Euryarchaeota,rank_2,c__Thermococci,Root,d__Archaea,p__Euryarchaeota,c__Thermococci,,,,
o__Thermococcales,c__Thermococci,rank_3,o__Thermococcales,Root,d__Archaea,p__Euryarchaeota,c__Thermococci,o__Thermococcales,,,
f__Thermococcaceae,o__Thermococcales,rank_4,f__Thermococcaceae,Root,d__Archaea,p__Euryarchaeota,c__Thermococci,o__Thermococcales,f__Thermococcaceae,,
g__Palaeococcus,f__Thermococcaceae,rank_5,g__Palaeococcus,Root,d__Archaea,p__Euryarchaeota,c__Thermococci,o__Thermococcales,f__Thermococcaceae,g__Palaeococcus,
s__Palaeococcus_ferrophilus,g__Palaeococcus,rank_6,s__Palaeococcus_ferrophilus,Root,d__Archaea,p__Euryarchaeota,c__Thermococci,o__Thermococcales,f__Thermococcaceae,g__Palaeococcus,s__Palaeococcus_ferrophilus
g__Pyrococcus,f__Thermococcaceae,rank_5,g__Pyrococcus,Root,d__Archaea,p__Euryarchaeota,c__Thermococci,o__Thermococcales,f__Thermococcaceae,g__Pyrococcus,
s__Pyrococcus_sp._NA2,g__Pyrococcus,rank_6,s__Pyrococcus_sp._NA2,Root,d__Archaea,p__Euryarchaeota,c__Thermococci,o__Thermococcales,f__Thermococcaceae,g__Pyrococcus,s__Pyrococcus_sp._NA2
g__Thermococcus,f__Thermococcaceae,rank_5,g__Thermococcus,Root,d__Archaea,p__Euryarchaeota,c__Thermococci,o__Thermococcales,f__Thermococcaceae,g__Thermococcus,
s__Thermococcus_celer,g__Thermococcus,rank_6,s__Thermococcus_celer,Root,d__Archaea,p__Euryarchaeota,c__Thermococci,o__Thermococcales,f__Thermococcaceae,g__Thermococcus,s__Thermococcus_celer
s__Thermococcus_pacificus,g__Thermococcus,rank_6,s__Thermococcus_pacificus,Root,d__Archaea,p__Euryarchaeota,c__Thermococci,o__Thermococcales,f__Thermococcaceae,g__Thermococcus,s__Thermococcus_pacificus
s__Thermococcus_zilligii,g__Thermococcus,rank_6,s__Thermococcus_zilligii,Root,d__Archaea,p__Euryarchaeota,c__Thermococci,o__Thermococcales,f__Thermococcaceae,g__Thermococcus,s__Thermococcus_zilligii
c__Thermoplasmata,p__Euryarchaeota,rank_2,c__Thermoplasmata,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,,,,
o__Methanomassiliicoccales,c__Thermoplasmata,rank_3,o__Methanomassiliicoccales,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Methanomassiliicoccales,,,
f__Candidatus_Methanomethylophilaceae,o__Methanomassiliicoccales,rank_4,f__Candidatus_Methanomethylophilaceae,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Methanomassiliicoccales,f__Candidatus_Methanomethylophilaceae,,
g__Candidatus_Methanomethylophilus,f__Candidatus_Methanomethylophilaceae,rank_5,g__Candidatus_Methanomethylophilus,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Methanomassiliicoccales,f__Candidatus_Methanomethylophilaceae,g__Candidatus_Methanomethylophilus,
s__Candidatus_Methanomethylophilus_sp._1R26,g__Candidatus_Methanomethylophilus,rank_6,s__Candidatus_Methanomethylophilus_sp._1R26,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Methanomassiliicoccales,f__Candidatus_Methanomethylophilaceae,g__Candidatus_Methanomethylophilus,s__Candidatus_Methanomethylophilus_sp._1R26
f__Methanomassiliicoccaceae,o__Methanomassiliicoccales,rank_4,f__Methanomassiliicoccaceae,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Methanomassiliicoccales,f__Methanomassiliicoccaceae,,
g__Candidatus_Methanoplasma,f__Methanomassiliicoccaceae,rank_5,g__Candidatus_Methanoplasma,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Methanomassiliicoccales,f__Methanomassiliicoccaceae,g__Candidatus_Methanoplasma,
s__Candidatus_Methanoplasma_termitum,g__Candidatus_Methanoplasma,rank_6,s__Candidatus_Methanoplasma_termitum,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Methanomassiliicoccales,f__Methanomassiliicoccaceae,g__Candidatus_Methanoplasma,s__Candidatus_Methanoplasma_termitum
g__Methanomassiliicoccus,f__Methanomassiliicoccaceae,rank_5,g__Methanomassiliicoccus,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Methanomassiliicoccales,f__Methanomassiliicoccaceae,g__Methanomassiliicoccus,
s__Candidatus_Methanomassiliicoccus_intestinalis,g__Methanomassiliicoccus,rank_6,s__Candidatus_Methanomassiliicoccus_intestinalis,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Methanomassiliicoccales,f__Methanomassiliicoccaceae,g__Methanomassiliicoccus,s__Candidatus_Methanomassiliicoccus_intestinalis
o__Thermoplasmatales,c__Thermoplasmata,rank_3,o__Thermoplasmatales,Root,d__Archaea,p__Euryarchaeota,c__Thermoplasmata,o__Thermoplasmatales,,,
