tax_id,parent_id,rank,tax_name,root,rank_0,rank_1,rank_2,rank_3,rank_4,rank_5,rank_6
g__Methanocella,f__Methanocellaceae,rank_5,g__Methanocella,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanocellales,f__Methanocellaceae,g__Methanocella,
s__Methanocella_paludicola,g__Methanocella,rank_6,s__Methanocella_paludicola,Root,d__Archaea,p__Euryarchaeota,c__Methanomicrobia,o__Methanocellales,f__Methanocellaceae,g__Methanocella,s__Methanocella_paludicola
c__Methanopyri,p__Euryarchaeota,rank_2,c__Methanopyri,Root,d__Archaea,p__Euryarchaeota,c__Methanopyri,,,,
o__Methanopyrales,c__Methanopyri,rank_3,o__Methanopyrales,Root,d__Archaea,p__Euryarchaeota,c__Methanopyri,o__Methanopyrales,,,
f__Methanopyraceae,o__Methanopyrales,rank_4,f__Methanopyraceae,Root,d__Archaea,p__Euryarchaeota,c__Methanopyri,o__Methanopyrales,f__Methanopyraceae,,
g__Methanopyrus,f__Methanopyraceae,rank_5,g__Methanopyrus,Root,d__Archaea,p__Euryarchaeota,c__Methanopyri,o__Methanopyrales,f__Methanopyraceae,g__Methanopyrus,
s__Methanopyrus_kandleri,g__Methanopyrus,rank_6,s__Methanopyrus_kandleri,Root,d__Archaea,p__Euryarchaeota,c__Methanopyri,o__Methanopyrales,f__Methanopyraceae,g__Methanopyrus,s__Methanopyrus_kandleri
s__Methanopyrus_sp._KOL6,g__Methanopyrus,rank_6,s__Methanopyrus_sp._KOL6,Root,d__Archaea,p__Euryarchaeota,c__Methanopyri,o__Methanopyrales,f__Methanopyraceae,g__Methanopyrus,s__Methanopyrus_sp._KOL6
c__Thermococci,p__Euryarchaeota,rank_2,c__Thermococci,Root,d__Archaea,p__Euryarchaeota,c__Thermococci,,,,
o__Thermococcales,c__Thermococci,rank_3,o__Thermococcales,Root,d__Archaea,p__Euryarchaeota,c__Thermococci,o__Thermococcales,,,
f__Thermococcaceae,o__Thermococcales,rank_4,f__Thermococcaceae,Root,d__Archaea,p__Euryarchaeota,c__Thermococci,o__Thermococcales,f__Thermococcaceae,,
g__Thermococcus,f__Thermococcaceae,rank_5,g__Thermococcus,Root,d__Archaea,p__Euryarchaeota,c__Thermococci,o__Thermococcales,f__Thermococcaceae,g__Thermococcus,
s__Thermococcus_onnurineus,g__Thermococcus,rank_6,s__Thermococcus_onnurineus,Root,d__Archaea,p__Euryarchaeota,c__Thermococci,o__Thermococcales,f__Thermococcaceae,g__Thermococcus,s__Thermococcus_onnurineus
p__Thaumarchaeota,d__Archaea,rank_1,p__Thaumarchaeota,Root,d__Archaea,p__Thaumarchaeota,,,,,
c__Nitrososphaeria,p__Thaumarchaeota,rank_2,c__Nitrososphaeria,Root,d__Archaea,p__Thaumarchaeota,c__Nitrososphaeria,,,,
o__Candidatus_Nitrosocaldales,c__Nitrososphaeria,rank_3,o__Candidatus_Nitrosocaldales,Root,d__Archaea,p__Thaumarchaeota,c__Nitrososphaeria,o__Candidatus_Nitrosocaldales,,,
f__Candidatus_Nitrosocaldaceae,o__Candidatus_Nitrosocaldales,rank_4,f__Candidatus_Nitrosocaldaceae,Root,d__Archaea,p__Thaumarchaeota,c__Nitrososphaeria,o__Candidatus_Nitrosocaldales,f__Candidatus_Nitrosocaldaceae,,
g__Candidatus_Nitrosocaldus,f__Candidatus_Nitrosocaldaceae,rank_5,g__Candidatus_Nitrosocaldus,Root,d__Archaea,p__Thaumarchaeota,c__Nitrososphaeria,o__Candidatus_Nitrosocaldales,f__Candidatus_Nitrosocaldaceae,g__Candidatus_Nitrosocaldus,
s__Candidatus_Nitrosocaldus_cavascurensis,g__Candidatus_Nitrosocaldus,rank_6,s__Candidatus_Nitrosocaldus_cavascurensis,Root,d__Archaea,p__Thaumarchaeota,c__Nitrososphaeria,o__Candidatus_Nitrosocaldales,f__Candidatus_Nitrosocaldaceae,g__Candidatus_Nitrosocaldus,s__Candidatus_Nitrosocaldus_cavascurensis
o__Nitrososphaerales,c__Nitrososphaeria,rank_3,o__Nitrososphaerales,Root,d__Archaea,p__Thaumarchaeota,c__Nitrososphaeria,o__Nitrososphaerales,,,
f__Nitrososphaeraceae,o__Nitrososphaerales,rank_4,f__Nitrososphaeraceae,Root,d__Archaea,p__Thaumarchaeota,c__Nitrososphaeria,o__Nitrososphaerales,f__Nitrososphaeraceae,,
g__Nitrososphaera,f__Nitrososphaeraceae,rank_5,g__Nitrososphaera,Root,d__Archaea,p__Thaumarchaeota,c__Nitrososphaeria,o__Nitrososphaerales,f__Nitrososphaeraceae,g__Nitrososphaera,
s__Candidatus_Nitrososphaera_gargensis,g__Nitrososphaera,rank_6,s__Candidatus_Nitrososphaera_gargensis,Root,d__Archaea,p__Thaumarchaeota,c__Nitrososphaeria,o__Nitrososphaerales,f__Nitrososphaeraceae,g__Nitrososphaera,s__Candidatus_Nitrososphaera_gargensis
s__Candidatus_Nitrososphaera_sp._13_1_40CM_48_12,g__Nitrososphaera,rank_6,s__Candidatus_Nitrososphaera_sp._13_1_40CM_48_12,Root,d__Archaea,p__Thaumarchaeota,c__Nitrososphaeria,o__Nitrososphaerales,f__Nitrososphaeraceae,g__Nitrososphaera,s__Candidatus_Nitrososphaera_sp._13_1_40CM_48_12
d__Bacteria,Root,rank_0,d__Bacteria,Root,d__Bacteria,,,,,,
p__Bacteroidetes,d__Bacteria,rank_1,p__Bacteroidetes,Root,d__Bacteria,p__Bacteroidetes,,,,,
c__Sphingobacteriia,p__Bacteroidetes,rank_2,c__Sphingobacteriia,Root,d__Bacteria,p__Bacteroidetes,c__Sphingobacteriia,,,,
o__Sphingobacteriales,c__Sphingobacteriia,rank_3,o__Sphingobacteriales,Root,d__Bacteria,p__Bacteroidetes,c__Sphingobacteriia,o__Sphingobacteriales,,,
f__Sphingobacteriaceae,o__Sphingobacteriales,rank_4,f__Sphingobacteriaceae,Root,d__Bacteria,p__Bacteroidetes,c__Sphingobacteriia,o__Sphingobacteriales,f__Sphingobacteriaceae,,
g__Mucilaginibacter,f__Sphingobacteriaceae,rank_5,g__Mucilaginibacter,Root,d__Bacteria,p__Bacteroidetes,c__Sphingobacteriia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Mucilaginibacter,
s__Mucilaginibacter_sp._MD40,g__Mucilaginibacter,rank_6,s__Mucilaginibacter_sp._MD40,Root,d__Bacteria,p__Bacteroidetes,c__Sphingobacteriia,o__Sphingobacteriales,f__Sphingobacteriaceae,g__Mucilaginibacter,s__Mucilaginibacter_sp._MD40
p__Firmicutes,d__Bacteria,rank_1,p__Firmicutes,Root,d__Bacteria,p__Firmicutes,,,,,
c__Bacilli,p__Firmicutes,rank_2,c__Bacilli,Root,d__Bacteria,p__Firmicutes,c__Bacilli,,,,
o__Lactobacillales,c__Bacilli,rank_3,o__Lactobacillales,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,,,
f__Lactobacillaceae,o__Lactobacillales,rank_4,f__Lactobacillaceae,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,,
g__Lactobacillus,f__Lactobacillaceae,rank_5,g__Lactobacillus,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,
s__Lactobacillus_kullabergensis,g__Lactobacillus,rank_6,s__Lactobacillus_kullabergensis,Root,d__Bacteria,p__Firmicutes,c__Bacilli,o__Lactobacillales,f__Lactobacillaceae,g__Lactobacillus,s__Lactobacillus_kullabergensis
p__Proteobacteria,d__Bacteria,rank_1,p__Proteobacteria,Root,d__Bacteria,p__Proteobacteria,,,,,
c__Gammaproteobacteria,p__Proteobacteria,rank_2,c__Gammaproteobacteria,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,,,,
o__Oceanospirillales,c__Gammaproteobacteria,rank_3,o__Oceanospirillales,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,,,
f__Saccharospirillaceae,o__Oceanospirillales,rank_4,f__Saccharospirillaceae,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Saccharospirillaceae,,
g__Saccharospirillum,f__Saccharospirillaceae,rank_5,g__Saccharospirillum,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Saccharospirillaceae,g__Saccharospirillum,
s__Saccharospirillum_mangrovi,g__Saccharospirillum,rank_6,s__Saccharospirillum_mangrovi,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Oceanospirillales,f__Saccharospirillaceae,g__Saccharospirillum,s__Saccharospirillum_mangrovi
o__Pseudomonadales,c__Gammaproteobacteria,rank_3,o__Pseudomonadales,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,,,
f__Pseudomonadaceae,o__Pseudomonadales,rank_4,f__Pseudomonadaceae,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,,
g__Pseudomonas,f__Pseudomonadaceae,rank_5,g__Pseudomonas,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,
s__Pseudomonas_pelagia,g__Pseudomonas,rank_6,s__Pseudomonas_pelagia,Root,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Pseudomonadales,f__Pseudomonadaceae,g__Pseudomonas,s__Pseudomonas_pelagia
