seqname,tax_id
113_PF00410b,s__Lentimicrobium_saccharophilum
114_PF00410b,g__Muribaculum
115_PF00410b,s__Odoribacter_laneus
116_PF00410b,g__Porphyromonas
117_PF00410b,s__Porphyromonas_bennonis
118_PF00410b,s__Porphyromonas_cangingivalis
119_PF00410b,s__Porphyromonas_crevioricanis
120_PF00410b,s__Alloprevotella_tannerae
121_PF00410b,s__Prevotella_micans
122_PF00410b,s__Alistipes_communis
123_PF00410b,s__Alistipes_indistinctus
124_PF00410b,s__Alistipes_sp._ZOR0009
125_PF00410b,s__Mucinivorans_hirudinis
126_PF00410b,s__Williamwhitmania_taraxaci
127_PF00410b,g__Labilibaculum
128_PF00410b,s__Alkaliflexus_imshenetskii
129_PF00410b,s__Labilibacter_marinus
130_PF00410b,s__Thermophagus_xiamenensis
131_PF00410b,g__Draconibacterium
132_PF00410b,s__Mangrovibacterium_marinum
133_PF00410b,s__Prolixibacter_bellariivorans
134_PF00410b,s__Salinivirga_cyanobacteriivorans
135_PF00410b,s__Chitinophaga_sp._YR627
136_PF00410b,s__Flavipsychrobacter_stenotrophus
137_PF00410b,s__Terrimonas_ferruginea
138_PF00410b,s__Thermoflavifilum_aggregans
139_PF00410b,s__Candidatus_Amoebophilus_sp._36-38
140_PF00410b,s__Cardinium_endosymbiont_of_Bemisia_tabaci
141_PF00410b,s__Bernardetia_litoralis
142_PF00410b,s__Hugenholtzia_roseola
143_PF00410b,s__Catalinimonas_alkaloidigena
144_PF00410b,s__Cyclobacterium_marinum
145_PF00410b,s__Candidatus_Nephrothrix_sp._EaCA
146_PF00410b,s__Cytophaga_hutchinsonii
147_PF00410b,s__Ekhidna_lutea
148_PF00410b,s__Jiulongibacter_sediminis
149_PF00410b,s__Ohtaekwangia_koreensis
150_PF00410b,g__Runella
151_PF00410b,s__Fabibacter_sp._4D4
152_PF00410b,s__Flammeovirga_sp._SJP92
153_PF00410b,s__Flexithrix_dorotheae
154_PF00410b,s__Fulvivirga_imtechensis
155_PF00410b,s__Marivirga_tractuosa
156_PF00410b,s__Reichenbachiella_sp._5M10
157_PF00410b,s__Roseivirga_echinicomitans
158_PF00410b,s__Hymenobacter_norwichensis
159_PF00410b,s__Rufibacter_sp._DG15C
160_PF00410b,s__Eisenibacter_elegans
161_PF00410b,s__Persicobacter_sp._CCB-QB2
162_PF00410b,s__Blattabacterium_punctulatus
163_PF00410b,s__Blattabacterium_sp._(Blaberus_giganteus)
164_PF00410b,s__Blattabacterium_sp._(Blatta_orientalis)
165_PF00410b,s__Brumimicrobium_mesophilum
166_PF00410b,s__Crocinitomix_algicola
167_PF00410b,s__Fluviicola_sp.
168_PF00410b,s__Fluviicola_taffensis
169_PF00410b,s__Owenweeksia_hongkongensis
170_PF00410b,s__Owenweeksia_sp._TMED14
171_PF00410b,g__Algibacter
172_PF00410b,s__Capnocytophaga_gingivalis
173_PF00410b,s__Capnocytophaga_sp._oral_taxon_332
174_PF00410b,s__Chryseobacterium_sp._ISE14
175_PF00410b,g__Empedobacter
176_PF00410b,g__Flavobacterium
177_PF00410b,s__Kordia_sp.
178_PF00410b,s__Mesonia_phycicola
179_PF00410b,s__Muricauda_sp._K001
180_PF00410b,g__Nonlabens
181_PF00410b,s__Ochrovirga_pacifica
182_PF00410b,s__Ornithobacterium_rhinotracheale
183_PF00410b,s__Polaribacter_sp._Hel1_85
184_PF00410b,s__Pricia_antarctica
185_PF00410b,s__Psychroflexus_tropicus
186_PF00410b,s__Sediminicola_luteus
187_PF00410b,s__Ulvibacter_sp._MAR_2010_11
188_PF00410b,s__Ichthyobacterium_seriolicida
189_PF00410b,s__Schleiferia_thermophila
190_PF00410b,s__Phaeodactylibacter_xiamenensis
191_PF00410b,s__Lewinella_agarilytica
192_PF00410b,s__Lewinella_cohaerens
193_PF00410b,s__Lewinella_nigricans
194_PF00410b,s__Aureispira_sp._CCB-QB1
195_PF00410b,s__Saprospira_grandis
196_PF00410b,s__Parapedobacter_koreensis
197_PF00410b,s__Solitalea_canadensis
198_PF00410b,s__Aliifodinibius_sp._WN023
199_PF00410b,s__Gracilimonas_amylolytica
200_PF00410b,s__Caldisericum_exile
201_PF00410b,s__Caldisericum_sp._CG2_30_36_11
202_PF00410b,s__Caldithrix_abyssi
203_PF00410b,s__Caldithrix_sp._RBG_13_44_9
204_PF00410b,s__Candidatus_Fermentibacter_daniensis
205_PF00410b,s__Candidatus_Rubidus_massiliensis
206_PF00410b,g__Chlamydia
207_PF00410b,s__Chlamydia_gallinacea
208_PF00410b,s__Chlamydia_suis
209_PF00410b,s__Candidatus_Similichlamydia_epinepheli
210_PF00410b,s__Criblamydia_sequanensis
211_PF00410b,s__Estrella_lausannensis
212_PF00410b,s__Candidatus_Protochlamydia_amoebophila
213_PF00410b,g__Neochlamydia
214_PF00410b,s__Parachlamydia_acanthamoebae
215_PF00410b,s__Candidatus_Rhabdochlamydia_porcellionis
216_PF00410b,s__Simkania_negevensis
217_PF00410b,s__Waddlia_chondrophila
218_PF00410b,s__Chlorobaculum_parvum
219_PF00410b,s__Chlorobium_limicola
220_PF00410b,s__Chlorobium_phaeobacteroides
221_PF00410b,s__Chlorobium_sp._445
222_PF00410b,s__Chloroherpeton_thalassium
223_PF00410b,g__Prosthecochloris
224_PF00410b,s__Anaerolinea_sp._4484_236
225_PF00410b,s__Anaerolinea_sp._RIFOXYB12_FULL_60_12
226_PF00410b,s__Anaerolinea_thermophila
227_PF00410b,s__Anaerolinea_thermophila
228_PF00410b,s__Brevefilum_fermentans
229_PF00410b,s__Flexilinea_flocculi
230_PF00410b,s__Leptolinea_tardivitalis
231_PF00410b,s__Levilinea_saccharolytica
232_PF00410b,s__Longilinea_arvoryzae
233_PF00410b,s__Ornatilinea_apprima
234_PF00410b,s__Thermanaerothrix_daxensis
235_PF00410b,s__Ardenticatena_maritima
236_PF00410b,s__Candidatus_Promineofilum_breve
237_PF00410b,s__Caldilinea_aerophila
238_PF00410b,s__Chloroflexus_sp._MS-G
239_PF00410b,s__Kouleothrix_aurantiaca
240_PF00410b,g__Herpetosiphon
241_PF00410b,s__Dehalococcoides_mccartyi
242_PF00410b,s__Ktedonobacter_racemifer
243_PF00410b,s__Ktedonobacter_sp._13_1_40CM_4_52_4
244_PF00410b,s__Thermogemmatispora_onikobensis
245_PF00410b,s__Thermoflexus_hugenholtzii
246_PF00410b,s__Thermoflexus_hugenholtzii
247_PF00410b,s__Nitrolancea_hollandica
248_PF00410b,s__Sphaerobacter_thermophilus
249_PF00410b,s__Thermomicrobium_roseum
250_PF00410b,s__Chrysiogenes_arsenatis
251_PF00410b,s__Desulfurispirillum_indicum
252_PF00410b,s__Coprothermobacter_proteolyticus
253_PF00410b,s__Gloeobacter_violaceus
254_PF00410b,s__Calditerrivibrio_nitroreducens
255_PF00410b,s__Deferribacter_desulfuricans
256_PF00410b,s__Denitrovibrio_acetiphilus
257_PF00410b,s__Flexistipes_sinusarabici
258_PF00410b,s__Geovibrio_sp._L21-Ace-BES
259_PF00410b,s__Mucispirillum_schaedleri
260_PF00410b,g__Deinococcus
261_PF00410b,s__Deinococcus_peraridilitoris
262_PF00410b,s__Truepera_radiovictrix
263_PF00410b,s__Marinithermus_hydrothermalis
264_PF00410b,s__Meiothermus_ruber
265_PF00410b,s__Thermus_filiformis
266_PF00410b,s__Thermus_parvatiensis
267_PF00410b,s__Dictyoglomus_sp._NZ13-RE01
268_PF00410b,s__Dictyoglomus_thermophilum
269_PF00410b,s__Elusimicrobium_sp._An273
270_PF00410b,s__Candidatus_Endomicrobium_trichonymphae
271_PF00410b,s__Endomicrobium_proavitum
272_PF00410b,s__Chitinispirillum_alkaliphilum
273_PF00410b,s__Chitinivibrio_alkaliphilus
274_PF00410b,g__Fibrobacter
275_PF00410b,s__Alicyclobacillus_contaminans
276_PF00410b,s__Tumebacillus_flagellatus
277_PF00410b,s__Amphibacillus_xylanus
278_PF00410b,g__Bacillus
279_PF00410b,s__Bacillus_sp._FJAT-45350
280_PF00410b,s__Bacillus_thermozeamaize
281_PF00410b,s__Hydrogenibacillus_schlegelii
282_PF00410b,s__Lysinibacillus_acetophenoni
283_PF00410b,g__Marinococcus
284_PF00410b,s__Numidum_massiliense
285_PF00410b,s__Oceanobacillus_timonensis
286_PF00410b,s__Salimicrobium_halophilum
287_PF00410b,s__Salsuginibacillus_halophilus
288_PF00410b,s__Thermicanus_aegyptius
289_PF00410b,g__Brevibacillus
290_PF00410b,g__Paenibacillus
291_PF00410b,s__Sporolactobacillus_pectinivorans
292_PF00410b,s__Salinicoccus_roseus
293_PF00410b,s__Staphylococcus_aureus
294_PF00410b,s__Melghirimyces_thermohalophilus
295_PF00410b,g__Abiotrophia
296_PF00410b,s__Aerococcus_christensenii
297_PF00410b,s__Aerococcus_urinaehominis
298_PF00410b,s__Eremococcus_coleocola
299_PF00410b,s__Facklamia_sourekii
300_PF00410b,s__Agitococcus_lubricus
301_PF00410b,s__Alkalibacterium_olivapovliticus
302_PF00410b,s__Allofustis_seminis
303_PF00410b,s__Alloiococcus_otitis
304_PF00410b,s__Atopobacter_phocae
305_PF00410b,s__Atopostipes_suicloacalis
306_PF00410b,s__Desemzia_incerta
307_PF00410b,s__Dolosigranulum_pigrum
308_PF00410b,s__Lactobacillus_kimchiensis
309_PF00410b,s__Lactobacillus_mellifer
310_PF00410b,s__Lactobacillus_psittaci
311_PF00410b,s__Lactobacillus_xiangfangensis
312_PF00410b,s__Sharpea_azabuensis
313_PF00410b,s__Fructobacillus_durionis
314_PF00410b,s__Leuconostoc_mesenteroides
315_PF00410b,s__Oenococcus_oeni
316_PF00410b,g__Floricoccus
317_PF00410b,s__Lactococcus_lactis
318_PF00410b,s__Streptococcus_devriesei
319_PF00410b,s__Caldicoprobacter_faecalis
320_PF00410b,s__Christensenella_minuta
321_PF00410b,s__Abyssisolibacter_fermentans
322_PF00410b,s__Alkaliphilus_metalliredigens
323_PF00410b,s__Alkaliphilus_sp.
324_PF00410b,s__Beduini_massiliensis
325_PF00410b,s__Caldisalinibacter_kiritimatiensis
326_PF00410b,s__Caloramator_mitchellensis
327_PF00410b,s__Caloramator_quimbayensis
328_PF00410b,g__Candidatus_Arthromitus
329_PF00410b,g__Clostridium
330_PF00410b,g__Clostridium
331_PF00410b,s__Clostridium_amazonitimonense
332_PF00410b,s__Clostridium_grantii
333_PF00410b,s__Clostridium_oryzae
334_PF00410b,s__Clostridium_sp._26_22
335_PF00410b,s__Clostridium_sp._CAG:349_48_7
336_PF00410b,s__Clostridium_sp._KNHs214
337_PF00410b,s__Clostridium_tepidiprofundi
338_PF00410b,s__Geosporobacter_subterraneus
339_PF00410b,s__Oxobacter_pfennigii
340_PF00410b,s__Tindallia_magadiensis
341_PF00410b,s__Youngiibacter_fragilis
342_PF00410b,s__Fusibacter_sp._3D3
343_PF00410b,s__Anaerovorax_odorimutans
344_PF00410b,s__Mobilibacterium_timonense
345_PF00410b,s__Sulfobacillus_sp._hq2
346_PF00410b,g__Thermaerobacter
347_PF00410b,s__Acetobacterium_wieringae
348_PF00410b,s__Alkalibacter_saccharofermentans
349_PF00410b,s__Anaerofustis_stercorihominis
350_PF00410b,s__Eubacterium_pyruvativorans
351_PF00410b,s__Eubacterium_ruminantium
352_PF00410b,s__Eubacterium_sp._AB3007
353_PF00410b,s__Garciella_nitratireducens
354_PF00410b,s__Pseudoramibacter_alactolyticus
355_PF00410b,g__Heliobacterium
356_PF00410b,s__Fastidiosipila_sanguinis
357_PF00410b,s__Mageeibacillus_indolicus
358_PF00410b,s__Ruminiclostridium_papyrosolvens
359_PF00410b,s__Thermoclostridium_stercorarium
360_PF00410b,s__Anaerotignum_neopropionicum
361_PF00410b,g__Butyrivibrio
362_PF00410b,s__Butyrivibrio_crossotus
363_PF00410b,s__Butyrivibrio_sp._AE2032
364_PF00410b,s__Coprococcus_catus
365_PF00410b,s__Epulopiscium_sp._Nuni2H_MBin001
366_PF00410b,s__Johnsonella_ignava
367_PF00410b,s__Lachnobacterium_bovis
368_PF00410b,s__Lachnoclostridium_phytofermentans
369_PF00410b,s__Lachnoclostridium_sp._An14
370_PF00410b,s__[Clostridium]_aminophilum
371_PF00410b,s__Lachnospira_pectinoschiza
372_PF00410b,g__Oribacterium
373_PF00410b,g__Pseudobutyrivibrio
374_PF00410b,s__Candidatus_Desulforudis_audaxviator
375_PF00410b,s__Dehalobacterium_formicoaceticum
376_PF00410b,s__Desulfallas_arcticus
377_PF00410b,s__Desulfitibacter_alkalitolerans
378_PF00410b,s__Desulfohalotomaculum_alkaliphilum
379_PF00410b,s__Desulfonispora_thiosulfatigenes
380_PF00410b,s__Candidatus_Desulfosporosinus_infrequens
381_PF00410b,s__Desulfotomaculum_sp._46_296
382_PF00410b,s__Pelotomaculum_thermopropionicum
383_PF00410b,s__Peptococcus_niger
384_PF00410b,s__Thermoanaerosceptrum_fracticalcis
385_PF00410b,s__Filifactor_alocis
386_PF00410b,s__Peptoanaerobacter_stomatis
387_PF00410b,s__Peptostreptococcus_sp._MV1
388_PF00410b,s__Anaerobranca_californiensis
389_PF00410b,s__Acetanaerobacterium_elongatum
390_PF00410b,s__Agathobaculum_desmolans
391_PF00410b,s__Anaerofilum_sp._An201
392_PF00410b,s__Anaeromassilibacillus_sp._An200
393_PF00410b,g__Anaerotruncus
394_PF00410b,s__Ethanoligenens_harbinense
395_PF00410b,s__Faecalibacterium_prausnitzii
396_PF00410b,s__Negativibacillus_massiliensis
397_PF00410b,g__Pseudoflavonifractor
398_PF00410b,s__Pygmaiobacter_massiliensis
399_PF00410b,s__Ruminococcus_albus
400_PF00410b,s__Symbiobacterium_thermophilum
401_PF00410b,s__Dethiobacter_alkaliphilus
402_PF00410b,s__Syntrophomonas_wolfei
403_PF00410b,s__Vallitalea_okinawensis
404_PF00410b,s__Halanaerobium_salsuginis
405_PF00410b,s__Halarsenatibacter_silvermanii
406_PF00410b,s__Halothermothrix_orenii
407_PF00410b,s__Acetohalobium_arabaticum
408_PF00410b,s__Halobacteroides_halobius
409_PF00410b,s__Halonatronum_saccharophilum
410_PF00410b,s__Orenia_metallireducens
411_PF00410b,s__Selenihalanaerobacter_shriftii
412_PF00410b,s__Natranaerobius_trueperi
413_PF00410b,s__Brockia_lithotrophica
414_PF00410b,s__Caldanaerobius_polysaccharolyticus
415_PF00410b,s__Moorella_thermoacetica
416_PF00410b,s__Tepidanaerobacter_syntrophicus
417_PF00410b,s__Thermacetogenium_phaeum
418_PF00410b,s__Thermoanaerobacterium_xylanolyticum
419_PF00410b,s__Thermosediminibacter_oceani
420_PF00410b,s__Mahella_australiensis
421_PF00410b,s__Thermodesulfobium_acidiphilum
422_PF00410b,s__Amedibacillus_dolichus
423_PF00410b,s__Breznakia_blatticola
424_PF00410b,s__Bulleidia_extructa
425_PF00410b,s__Dubosiella_newyorkensis
426_PF00410b,s__Eggerthia_catenaformis
427_PF00410b,g__Erysipelatoclostridium
428_PF00410b,s__Erysipelothrix_larvae
429_PF00410b,s__Faecalicoccus_pleomorphus
430_PF00410b,s__Galactobacillus_timonensis
431_PF00410b,s__Ileibacterium_valens
432_PF00410b,s__Kandleria_vitulina
433_PF00410b,g__Turicibacter
434_PF00410b,s__Limnochorda_pilosa
435_PF00410b,g__Acidaminococcus
436_PF00410b,s__Schwartzia_succinivorans
437_PF00410b,g__Selenomonas
438_PF00410b,g__Pelosinus
439_PF00410b,s__Sporomusa_malonica
440_PF00410b,s__Dialister_succinatiphilus
441_PF00410b,s__Negativicoccus_massiliensis
442_PF00410b,s__Veillonella_magna
443_PF00410b,s__Anaerococcus_sp._Marseille-P3915
444_PF00410b,g__Finegoldia
445_PF00410b,s__Helcococcus_sueciensis
446_PF00410b,s__Murdochiella_vaginalis
447_PF00410b,g__Peptoniphilus
448_PF00410b,s__Peptoniphilus_senegalensis
449_PF00410b,s__Peptoniphilus_sp._BV3AC2
450_PF00410b,s__Peptoniphilus_urinimassiliensis
451_PF00410b,s__Urinicoccus_massiliensis
452_PF00410b,s__Anaerosalibacter_sp._Marseille-P3206
453_PF00410b,s__Tissierella_creatinophila
454_PF00410b,g__Fusobacterium
455_PF00410b,s__Fusobacterium_nucleatum
456_PF00410b,s__Psychrilyobacter_atlanticus
457_PF00410b,s__Leptotrichia_sp._oral_taxon_847
458_PF00410b,s__Sebaldella_termitidis
459_PF00410b,s__Gemmatimonas_aurantiaca
460_PF00410b,s__Gemmatimonas_sp._SG8_17
461_PF00410b,s__Gemmatimonas_sp._SG8_23
462_PF00410b,s__Gemmatimonas_sp._SG8_28
463_PF00410b,s__Gemmatimonas_sp._SG8_38_2
464_PF00410b,s__Gemmatimonas_sp._SM23_52
465_PF00410b,s__Gemmatirosa_kalamazoonesis
466_PF00410b,s__Ignavibacterium_album
467_PF00410b,s__Melioribacter_roseus
468_PF00410b,s__Kiritimatiella_glycovorans
469_PF00410b,s__Lentisphaera_araneosa
470_PF00410b,s__Nitrospina_gracilis
471_PF00410b,s__Candidatus_Magnetobacterium_casensis
472_PF00410b,g__Leptospirillum
473_PF00410b,s__Leptospirillum_ferrooxidans
474_PF00410b,s__Leptospirillum_sp._Group_IV_'UBA_BS'
475_PF00410b,s__Candidatus_Nitrospira_inopinata
476_PF00410b,s__Nitrospira_defluvii
477_PF00410b,s__Nitrospira_japonica
478_PF00410b,s__Nitrospira_moscoviensis
479_PF00410b,s__Thermodesulfovibrio_aggregans
480_PF00410b,s__Thermodesulfovibrio_sp._RBG_19FT_COMBO_41_18
481_PF00410b,s__Candidatus_Brocadia_fulgida
482_PF00410b,s__Candidatus_Brocadia_sp._UTAMX1
483_PF00410b,s__Candidatus_Jettenia_caeni
484_PF00410b,s__Candidatus_Kuenenia_stuttgartiensis
485_PF00410b,s__Candidatus_Scalindua_brodae
486_PF00410b,s__Candidatus_Scalindua_rubra
487_PF00410b,s__Phycisphaera_mikurensis
488_PF00410b,s__Phycisphaera_sp.
489_PF00410b,s__Phycisphaera_sp._TMED24
490_PF00410b,s__Phycisphaera_sp._TMED9
491_PF00410b,s__Anaerohalosphaera_lusitana
492_PF00410b,s__Limihaloglobus_sulfuriphilus
493_PF00410b,s__Sedimentisphaera_cyanobacteriorum
494_PF00410b,s__Fimbriiglobus_ruber
495_PF00410b,s__Gemmata_sp._SH-PL17
496_PF00410b,s__Zavarzinella_formosa
497_PF00410b,s__Isosphaera_pallida
498_PF00410b,s__Paludisphaera_borealis
499_PF00410b,s__Blastopirellula_marina
500_PF00410b,s__Blastopirellula_sp.
501_PF00410b,s__Mariniblastus_fucicola
502_PF00410b,s__Pirellula_sp._SH-Sr6A
503_PF00410b,s__Pirellula_staleyi
504_PF00410b,s__Rhodopirellula_maiorica
505_PF00410b,s__Rhodopirellula_sp._SM50
506_PF00410b,s__Roseimaritima_ulvae
507_PF00410b,s__Rubripirellula_obstinata
508_PF00410b,s__Thermogutta_terrifontis
509_PF00410b,s__Fuerstia_marisgermanicae
510_PF00410b,s__Gimesia_maris
511_PF00410b,s__Planctomicrobium_piriforme
512_PF00410b,s__Planctomyces_sp._SH-PL14
513_PF00410b,g__Planctopirus
514_PF00410b,s__Rubinisphaera_brasiliensis
515_PF00410b,s__Schlesneria_paludicola
516_PF00410b,s__Acidithiobacillus_ferrooxidans
517_PF00410b,s__Acidithiobacillus_sp.
518_PF00410b,s__Thermithiobacillus_tepidarius
519_PF00410b,s__Aquidulcibacter_paucihalophilus
520_PF00410b,s__Phenylobacterium_sp._SCN_69-14
521_PF00410b,s__Woodsholea_maritima
522_PF00410b,s__Emcibacter_congregatus
523_PF00410b,s__Caedimonas_varicaedens
524_PF00410b,s__Candidatus_Nucleicultrix_amoebiphila
525_PF00410b,s__Candidatus_Paracaedimonas_acanthamoebae
526_PF00410b,s__Candidatus_Paracaedibacter_acanthamoebae
527_PF00410b,s__Candidatus_Paracaedibacter_symbiosus
528_PF00410b,s__Candidatus_Paracaedibacter_symbiosus
529_PF00410b,s__Holospora_undulata
530_PF00410b,s__Kiloniella_litopenaei
531_PF00410b,s__Kordiimonas_lacus
532_PF00410b,s__Candidatus_Magnetococcus_massalia
533_PF00410b,s__Magnetococcus_marinus
534_PF00410b,s__Magnetofaba_australis
535_PF00410b,s__Rhizomicrobium_sp._SCGC_AG-212-E05
536_PF00410b,s__Amphiplicatus_metriothermophilus
537_PF00410b,s__Parvularcula_bermudensis
538_PF00410b,s__Candidatus_Pelagibacter_sp._IMCC9063
539_PF00410b,s__Candidatus_Pelagibacter_sp._TMED118
540_PF00410b,s__Candidatus_Pelagibacter_sp._TMED142
541_PF00410b,s__Candidatus_Pelagibacter_sp._TMED153
542_PF00410b,s__Candidatus_Pelagibacter_sp._TMED165
543_PF00410b,s__Candidatus_Pelagibacter_sp._TMED196
544_PF00410b,s__Candidatus_Pelagibacter_sp._TMED202
545_PF00410b,s__Candidatus_Pelagibacter_sp._TMED203
546_PF00410b,s__Candidatus_Pelagibacter_sp._TMED273
547_PF00410b,s__Candidatus_Pelagibacter_sp._TMED275
548_PF00410b,s__Candidatus_Pelagibacter_sp._TMED64
549_PF00410b,s__Candidatus_Pelagibacter_ubique
550_PF00410b,s__Candidatus_Pelagibacter_ubique
551_PF00410b,s__Candidatus_Pelagibacter_ubique
552_PF00410b,s__Consotaella_salsifontis
553_PF00410b,s__Bartonella_sp._1-1C
554_PF00410b,s__Rhodoblastus_sphagnicola
555_PF00410b,s__Bosea_sp._Root381
556_PF00410b,s__Cohaesibacter_sp._ES.047
557_PF00410b,s__Blastochloris_viridis
558_PF00410b,s__Cucumibacter_marinus
559_PF00410b,s__Hyphomicrobium_denitrificans
560_PF00410b,s__Hyphomicrobium_sp._CS1BSMeth3
561_PF00410b,s__Hyphomicrobium_zavarzinii
562_PF00410b,g__Pelagibacterium
563_PF00410b,s__Pelagibacterium_sp._SCN_68-10
564_PF00410b,g__Rhodomicrobium
565_PF00410b,s__Rhodoplanes_sp._Z2-YC6860
566_PF00410b,g__Methylobacterium
567_PF00410b,s__Neomegalonema_perideroedes
568_PF00410b,s__Methylocystis_bryophila
569_PF00410b,g__Methylopila
570_PF00410b,s__Pleomorphomonas_carboxyditropha
571_PF00410b,s__Terasakiella_pusilla
572_PF00410b,s__Notoacmeibacter_marinus
573_PF00410b,g__Nitratireductor
574_PF00410b,s__Kaistia_soli
